"id","codigo","nome","idestado"
"2874","3154150","REDUTO","18"
"2875","3154200","RESENDE COSTA","18"
"2876","3154309","RESPLENDOR","18"
"2877","3154408","RESSAQUINHA","18"
"2878","3154457","RIACHINHO","18"
"2879","3154507","RIACHO DOS MACHADOS","18"
"2880","3154606","RIBEIRÃO DAS NEVES","18"
"2881","3154705","RIBEIRÃO VERMELHO","18"
"2882","3154804","RIO ACIMA","18"
"2883","3154903","RIO CASCA","18"
"2884","3155009","RIO DOCE","18"
"2885","3155108","RIO DO PRADO","18"
"2886","3155207","RIO ESPERA","18"
"2887","3155306","RIO MANSO","18"
"2888","3155405","RIO NOVO","18"
"2889","3155504","RIO PARANAÍBA","18"
"2890","3155603","RIO PARDO DE MINAS","18"
"2891","3155702","RIO PIRACICABA","18"
"2892","3155801","RIO POMBA","18"
"2893","3155900","RIO PRETO","18"
"2894","3156007","RIO VERMELHO","18"
"2895","3156106","RITÁPOLIS","18"
"2896","3156205","ROCHEDO DE MINAS","18"
"2897","3156304","RODEIRO","18"
"2898","3156403","ROMARIA","18"
"2899","3156452","ROSÁRIO DA LIMEIRA","18"
"2900","3156502","RUBELITA","18"
"2901","3156601","RUBIM","18"
"2902","3156700","SABARÁ","18"
"2903","3156809","SABINÓPOLIS","18"
"2904","3156908","SACRAMENTO","18"
"2905","3157005","SALINAS","18"
"2906","3157104","SALTO DA DIVISA","18"
"2907","3157203","SANTA BÁRBARA","18"
"2908","3157252","SANTA BÁRBARA DO LESTE","18"
"2909","3157278","SANTA BÁRBARA DO MONTE VERDE","18"
"2910","3157302","SANTA BÁRBARA DO TUGÚRIO","18"
"2911","3157336","SANTA CRUZ DE MINAS","18"
"2912","3157377","SANTA CRUZ DE SALINAS","18"
"2913","3157401","SANTA CRUZ DO ESCALVADO","18"
"2914","3157500","SANTA EFIGÊNIA DE MINAS","18"
"2915","3157609","SANTA FÉ DE MINAS","18"
"2916","3157658","SANTA HELENA DE MINAS","18"
"2917","3157708","SANTA JULIANA","18"
"2918","3157807","SANTA LUZIA","18"
"2919","3157906","SANTA MARGARIDA","18"
"2920","3158003","SANTA MARIA DE ITABIRA","18"
"2921","3158102","SANTA MARIA DO SALTO","18"
"2922","3158201","SANTA MARIA DO SUAÇUÍ","18"
"2923","3158300","SANTANA DA VARGEM","18"
"2924","3158409","SANTANA DE CATAGUASES","18"
"2925","3158508","SANTANA DE PIRAPAMA","18"
"2926","3158607","SANTANA DO DESERTO","18"
"2927","3158706","SANTANA DO GARAMBÉU","18"
"2928","3158805","SANTANA DO JACARÉ","18"
"2929","3158904","SANTANA DO MANHUAÇU","18"
"2930","3158953","SANTANA DO PARAÍSO","18"
"2931","3159001","SANTANA DO RIACHO","18"
"2932","3159100","SANTANA DOS MONTES","18"
"2933","3159209","SANTA RITA DE CALDAS","18"
"2934","3159308","SANTA RITA DE JACUTINGA","18"
"2935","3159357","SANTA RITA DE MINAS","18"
"2936","3159407","SANTA RITA DE IBITIPOCA","18"
"2937","3159506","SANTA RITA DO ITUETO","18"
"2938","3159605","SANTA RITA DO SAPUCAÍ","18"
"2939","3159704","SANTA ROSA DA SERRA","18"
"2940","3159803","SANTA VITÓRIA","18"
"2941","3159902","SANTO ANTÔNIO DO AMPARO","18"
"2942","3160009","SANTO ANTÔNIO DO AVENTUREIRO","18"
"2943","3160108","SANTO ANTÔNIO DO GRAMA","18"
"2944","3160207","SANTO ANTÔNIO DO ITAMBÉ","18"
"2945","3160306","SANTO ANTÔNIO DO JACINTO","18"
"2946","3160405","SANTO ANTÔNIO DO MONTE","18"
"2947","3160454","SANTO ANTÔNIO DO RETIRO","18"
"2948","3160504","SANTO ANTÔNIO DO RIO ABAIXO","18"
"2949","3160603","SANTO HIPÓLITO","18"
"2950","3160702","SANTOS DUMONT","18"
"2951","3160801","SÃO BENTO ABADE","18"
"2952","3160900","SÃO BRÁS DO SUAÇUÍ","18"
"2953","3160959","SÃO DOMINGOS DAS DORES","18"
"2954","3161007","SÃO DOMINGOS DO PRATA","18"
"2955","3161056","SÃO FÉLIX DE MINAS","18"
"2956","3161106","SÃO FRANCISCO","18"
"2957","3161205","SÃO FRANCISCO DE PAULA","18"
"2958","3161304","SÃO FRANCISCO DE SALES","18"
"2959","3161403","SÃO FRANCISCO DO GLÓRIA","18"
"2960","3161502","SÃO GERALDO","18"
"2961","3161601","SÃO GERALDO DA PIEDADE","18"
"2962","3161650","SÃO GERALDO DO BAIXIO","18"
"2963","3161700","SÃO GONÇALO DO ABAETÉ","18"
"2964","3161809","SÃO GONÇALO DO PARÁ","18"
"2965","3161908","SÃO GONÇALO DO RIO ABAIXO","18"
"2966","3162005","SÃO GONÇALO DO SAPUCAÍ","18"
"2967","3162104","SÃO GOTARDO","18"
"2968","3162203","SÃO JOÃO BATISTA DO GLÓRIA","18"
"2969","3162252","SÃO JOÃO DA LAGOA","18"
"2970","3162302","SÃO JOÃO DA MATA","18"
"2971","3162401","SÃO JOÃO DA PONTE","18"
"2972","3162450","SÃO JOÃO DAS MISSÕES","18"
"2973","3162500","SÃO JOÃO DEL REI","18"
"2974","3162559","SÃO JOÃO DO MANHUAÇU","18"
"2975","3162575","SÃO JOÃO DO MANTENINHA","18"
"2976","3162609","SÃO JOÃO DO ORIENTE","18"
"2977","3162658","SÃO JOÃO DO PACUÍ","18"
"2978","3162708","SÃO JOÃO DO PARAÍSO","18"
"2979","3162807","SÃO JOÃO EVANGELISTA","18"
"2980","3162906","SÃO JOÃO NEPOMUCENO","18"
"2981","3162922","SÃO JOAQUIM DE BICAS","18"
"2982","3162948","SÃO JOSÉ DA BARRA","18"
"2983","3162955","SÃO JOSÉ DA LAPA","18"
"2984","3163003","SÃO JOSÉ DA SAFIRA","18"
"2985","3163102","SÃO JOSÉ DA VARGINHA","18"
"2986","3163201","SÃO JOSÉ DO ALEGRE","18"
"2987","3163300","SÃO JOSÉ DO DIVINO","18"
"2988","3163409","SÃO JOSÉ DO GOIABAL","18"
"2989","3163508","SÃO JOSÉ DO JACURI","18"
"2990","3163607","SÃO JOSÉ DO MANTIMENTO","18"
"2991","3163706","SÃO LOURENÇO","18"
"2992","3163805","SÃO MIGUEL DO ANTA","18"
"2993","3163904","SÃO PEDRO DA UNIÃO","18"
"2994","3164001","SÃO PEDRO DOS FERROS","18"
"2995","3164100","SÃO PEDRO DO SUAÇUÍ","18"
"2996","3164209","SÃO ROMÃO","18"
"2997","3164308","SÃO ROQUE DE MINAS","18"
"2998","3164407","SÃO SEBASTIÃO DA BELA VISTA","18"
"2999","3164431","SÃO SEBASTIÃO DA VARGEM ALEGRE","18"
"3000","3164472","SÃO SEBASTIÃO DO ANTA","18"
"3001","3164506","SÃO SEBASTIÃO DO MARANHÃO","18"
"3002","3164605","SÃO SEBASTIÃO DO OESTE","18"
"3003","3164704","SÃO SEBASTIÃO DO PARAÍSO","18"
"3004","3164803","SÃO SEBASTIÃO DO RIO PRETO","18"
"3005","3164902","SÃO SEBASTIÃO DO RIO VERDE","18"
"3006","3165008","SÃO TIAGO","18"
"3007","3165107","SÃO TOMÁS DE AQUINO","18"
"3008","3165206","SÃO THOMÉ DAS LETRAS","18"
"3009","3165305","SÃO VICENTE DE MINAS","18"
"3010","3165404","SAPUCAÍ-MIRIM","18"
"3011","3165503","SARDOÁ","18"
"3012","3165537","SARZEDO","18"
"3013","3165552","SETUBINHA","18"
"3014","3165560","SEM-PEIXE","18"
"3015","3165578","SENADOR AMARAL","18"
"3016","3165602","SENADOR CORTES","18"
"3017","3165701","SENADOR FIRMINO","18"
"3018","3165800","SENADOR JOSÉ BENTO","18"
"3019","3165909","SENADOR MODESTINO GONÇALVES","18"
"3020","3166006","SENHORA DE OLIVEIRA","18"
"3021","3166105","SENHORA DO PORTO","18"
"3022","3166204","SENHORA DOS REMÉDIOS","18"
"3023","3166303","SERICITA","18"
"3024","3166402","SERITINGA","18"
"3025","3166501","SERRA AZUL DE MINAS","18"
"3026","3166600","SERRA DA SAUDADE","18"
"3027","3166709","SERRA DOS AIMORÉS","18"
"3028","3166808","SERRA DO SALITRE","18"
"3029","3166907","SERRANIA","18"
"3030","3166956","SERRANÓPOLIS DE MINAS","18"
"3031","3167004","SERRANOS","18"
"3032","3167103","SERRO","18"
"3033","3167202","SETE LAGOAS","18"
"3034","3167301","SILVEIRÂNIA","18"
"3035","3167400","SILVIANÓPOLIS","18"
"3036","3167509","SIMÃO PEREIRA","18"
"3037","3167608","SIMONÉSIA","18"
"3038","3167707","SOBRÁLIA","18"
"3039","3167806","SOLEDADE DE MINAS","18"
"3040","3167905","TABULEIRO","18"
"3041","3168002","TAIOBEIRAS","18"
"3042","3168051","TAPARUBA","18"
"3043","3168101","TAPIRA","18"
"3044","3168200","TAPIRAÍ","18"
"3045","3168309","TAQUARAÇU DE MINAS","18"
"3046","3168408","TARUMIRIM","18"
"3047","3168507","TEIXEIRAS","18"
"3048","3168606","TEÓFILO OTONI","18"
"3049","3168705","TIMÓTEO","18"
"3050","3168804","TIRADENTES","18"
"3051","3168903","TIROS","18"
"3052","3169000","TOCANTINS","18"
"3053","3169059","TOCOS DO MOJI","18"
"3054","3169109","TOLEDO","18"
"3055","3169208","TOMBOS","18"
"3056","3169307","TRÊS CORAÇÕES","18"
"3057","3169356","TRÊS MARIAS","18"
"3058","3169406","TRÊS PONTAS","18"
"3059","3169505","TUMIRITINGA","18"
"3060","3169604","TUPACIGUARA","18"
"3061","3169703","TURMALINA","18"
"3062","3169802","TURVOLÂNDIA","18"
"3063","3169901","UBÁ","18"
"3064","3170008","UBAÍ","18"
"3065","3170057","UBAPORANGA","18"
"3066","3170107","UBERABA","18"
"3067","3170206","UBERLÂNDIA","18"
"3068","3170305","UMBURATIBA","18"
"3069","3170404","UNAÍ","18"
"3070","3170438","UNIÃO DE MINAS","18"
"3071","3170479","URUANA DE MINAS","18"
"3072","3170503","URUCÂNIA","18"
"3073","3170529","URUCUIA","18"
"3074","3170578","VARGEM ALEGRE","18"
"3075","3170602","VARGEM BONITA","18"
"3076","3170651","VARGEM GRANDE DO RIO PARDO","18"
"3077","3170701","VARGINHA","18"
"3078","3170750","VARJÃO DE MINAS","18"
"3079","3170800","VÁRZEA DA PALMA","18"
"3080","3170909","VARZELÂNDIA","18"
"3081","3171006","VAZANTE","18"
"3082","3171030","VERDELÂNDIA","18"
"3083","3171071","VEREDINHA","18"
"3084","3171105","VERÍSSIMO","18"
"3085","3171154","VERMELHO NOVO","18"
"3086","3171204","VESPASIANO","18"
"3087","3171303","VIÇOSA","18"
"3088","3171402","VIEIRAS","18"
"3089","3171501","MATHIAS LOBATO","18"
"3090","3171600","VIRGEM DA LAPA","18"
"3091","3171709","VIRGÍNIA","18"
"3092","3171808","VIRGINÓPOLIS","18"
"3093","3171907","VIRGOLÂNDIA","18"
"3094","3172004","VISCONDE DO RIO BRANCO","18"
"3095","3172103","VOLTA GRANDE","18"
"3096","3172202","WENCESLAU BRAZ","18"
"3097","3200102","AFONSO CLÁUDIO","19"
"3098","3200136","ÁGUIA BRANCA","19"
"3099","3200169","ÁGUA DOCE DO NORTE","19"
"3100","3200201","ALEGRE","19"
"3101","3200300","ALFREDO CHAVES","19"
"3102","3200359","ALTO RIO NOVO","19"
"3103","3200409","ANCHIETA","19"
"3104","3200508","APIACÁ","19"
"3105","3200607","ARACRUZ","19"
"3106","3200706","ATILIO VIVACQUA","19"
"3107","3200805","BAIXO GUANDU","19"
"3108","3200904","BARRA DE SÃO FRANCISCO","19"
"3109","3201001","BOA ESPERANÇA","19"
"3110","3201100","BOM JESUS DO NORTE","19"
"3111","3201159","BREJETUBA","19"
"3112","3201209","CACHOEIRO DE ITAPEMIRIM","19"
"3113","3201308","CARIACICA","19"
"3114","3201407","CASTELO","19"
"3115","3201506","COLATINA","19"
"3116","3201605","CONCEIÇÃO DA BARRA","19"
"3117","3201704","CONCEIÇÃO DO CASTELO","19"
"3118","3201803","DIVINO DE SÃO LOURENÇO","19"
"3119","3201902","DOMINGOS MARTINS","19"
"3120","3202009","DORES DO RIO PRETO","19"
"3121","3202108","ECOPORANGA","19"
"3122","3202207","FUNDÃO","19"
"3123","3202256","GOVERNADOR LINDENBERG","19"
"3124","3202306","GUAÇUÍ","19"
"3125","3202405","GUARAPARI","19"
"3126","3202454","IBATIBA","19"
"3127","3202504","IBIRAÇU","19"
"3128","3202553","IBITIRAMA","19"
"3129","3202603","ICONHA","19"
"3130","3202652","IRUPI","19"
"3131","3202702","ITAGUAÇU","19"
"3132","3202801","ITAPEMIRIM","19"
"3133","3202900","ITARANA","19"
"3134","3203007","IÚNA","19"
"3135","3203056","JAGUARÉ","19"
"3136","3203106","JERÔNIMO MONTEIRO","19"
"3137","3203130","JOÃO NEIVA","19"
"3138","3203163","LARANJA DA TERRA","19"
"3139","3203205","LINHARES","19"
"3140","3203304","MANTENÓPOLIS","19"
"3141","3203320","MARATAÍZES","19"
"3142","3203346","MARECHAL FLORIANO","19"
"3143","3203353","MARILÂNDIA","19"
"3144","3203403","MIMOSO DO SUL","19"
"3145","3203502","MONTANHA","19"
"3146","3203601","MUCURICI","19"
"3147","3203700","MUNIZ FREIRE","19"
"3148","3203809","MUQUI","19"
"3149","3203908","NOVA VENÉCIA","19"
"3150","3204005","PANCAS","19"
"3151","3204054","PEDRO CANÁRIO","19"
"3152","3204104","PINHEIROS","19"
"3153","3204203","PIÚMA","19"
"3154","3204252","PONTO BELO","19"
"3155","3204302","PRESIDENTE KENNEDY","19"
"3156","3204351","RIO BANANAL","19"
"3157","3204401","RIO NOVO DO SUL","19"
"3158","3204500","SANTA LEOPOLDINA","19"
"3159","3204559","SANTA MARIA DE JETIBÁ","19"
"3160","3204609","SANTA TERESA","19"
"3161","3204658","SÃO DOMINGOS DO NORTE","19"
"3162","3204708","SÃO GABRIEL DA PALHA","19"
"3163","3204807","SÃO JOSÉ DO CALÇADO","19"
"3164","3204906","SÃO MATEUS","19"
"3165","3204955","SÃO ROQUE DO CANAÃ","19"
"3166","3205002","SERRA","19"
"3167","3205010","SOORETAMA","19"
"3168","3205036","VARGEM ALTA","19"
"3169","3205069","VENDA NOVA DO IMIGRANTE","19"
"3170","3205101","VIANA","19"
"3171","3205150","VILA PAVÃO","19"
"3172","3205176","VILA VALÉRIO","19"
"3173","3205200","VILA VELHA","19"
"3174","3205309","VITÓRIA","19"
"3175","3300100","ANGRA DOS REIS","20"
"3176","3300159","APERIBÉ","20"
"3177","3300209","ARARUAMA","20"
"3178","3300225","AREAL","20"
"3179","3300233","ARMAÇÃO DOS BÚZIOS","20"
"3180","3300258","ARRAIAL DO CABO","20"
"3181","3300308","BARRA DO PIRAÍ","20"
"3182","3300407","BARRA MANSA","20"
"3183","3300456","BELFORD ROXO","20"
"3184","3300506","BOM JARDIM","20"
"3185","3300605","BOM JESUS DO ITABAPOANA","20"
"3186","3300704","CABO FRIO","20"
"3187","3300803","CACHOEIRAS DE MACACU","20"
"3188","3300902","CAMBUCI","20"
"3189","3300936","CARAPEBUS","20"
"3190","3300951","COMENDADOR LEVY GASPARIAN","20"
"3191","3301009","CAMPOS DOS GOYTACAZES","20"
"3192","3301108","CANTAGALO","20"
"3193","3301157","CARDOSO MOREIRA","20"
"3194","3301207","CARMO","20"
"3195","3301306","CASIMIRO DE ABREU","20"
"3196","3301405","CONCEIÇÃO DE MACABU","20"
"3197","3301504","CORDEIRO","20"
"3198","3301603","DUAS BARRAS","20"
"3199","3301702","DUQUE DE CAXIAS","20"
"3200","3301801","ENGENHEIRO PAULO DE FRONTIN","20"
"3201","3301850","GUAPIMIRIM","20"
"3202","3301876","IGUABA GRANDE","20"
"3203","3301900","ITABORAÍ","20"
"3204","3302007","ITAGUAÍ","20"
"3205","3302056","ITALVA","20"
"3206","3302106","ITAOCARA","20"
"3207","3302205","ITAPERUNA","20"
"3208","3302254","ITATIAIA","20"
"3209","3302270","JAPERI","20"
"3210","3302304","LAJE DO MURIAÉ","20"
"3211","3302403","MACAÉ","20"
"3212","3302452","MACUCO","20"
"3213","3302502","MAGÉ","20"
"3214","3302601","MANGARATIBA","20"
"3215","3302700","MARICÁ","20"
"3216","3302809","MENDES","20"
"3217","3302858","MESQUITA","20"
"3218","3302908","MIGUEL PEREIRA","20"
"3219","3303005","MIRACEMA","20"
"3220","3303104","NATIVIDADE","20"
"3221","3303203","NILÓPOLIS","20"
"3222","3303302","NITERÓI","20"
"3223","3303401","NOVA FRIBURGO","20"
"3224","3303500","NOVA IGUAÇU","20"
"3225","3303609","PARACAMBI","20"
"3226","3303708","PARAÍBA DO SUL","20"
"3227","3303807","PARATI","20"
"3228","3303856","PATY DO ALFERES","20"
"3229","3303906","PETRÓPOLIS","20"
"3230","3303955","PINHEIRAL","20"
"3231","3304003","PIRAÍ","20"
"3232","3304102","PORCIÚNCULA","20"
"3233","3304110","PORTO REAL","20"
"3234","3304128","QUATIS","20"
"3235","3304144","QUEIMADOS","20"
"3236","3304151","QUISSAMÃ","20"
"3237","3304201","RESENDE","20"
"3238","3304300","RIO BONITO","20"
"3239","3304409","RIO CLARO","20"
"3240","3304508","RIO DAS FLORES","20"
"3241","3304524","RIO DAS OSTRAS","20"
"3242","3304557","RIO DE JANEIRO","20"
"3243","3304607","SANTA MARIA MADALENA","20"
"3244","3304706","SANTO ANTÔNIO DE PÁDUA","20"
"3245","3304755","SÃO FRANCISCO DE ITABAPOANA","20"
"3246","3304805","SÃO FIDÉLIS","20"
"3247","3304904","SÃO GONÇALO","20"
"3248","3305000","SÃO JOÃO DA BARRA","20"
"3249","3305109","SÃO JOÃO DE MERITI","20"
"3250","3305133","SÃO JOSÉ DE UBÁ","20"
"3251","3305158","SÃO JOSÉ DO VALE DO RIO PRETO","20"
"3252","3305208","SÃO PEDRO DA ALDEIA","20"
"3253","3305307","SÃO SEBASTIÃO DO ALTO","20"
"3254","3305406","SAPUCAIA","20"
"3255","3305505","SAQUAREMA","20"
"3256","3305554","SEROPÉDICA","20"
"3257","3305604","SILVA JARDIM","20"
"3258","3305703","SUMIDOURO","20"
"3259","3305752","TANGUÁ","20"
"3260","3305802","TERESÓPOLIS","20"
"3261","3305901","TRAJANO DE MORAIS","20"
"3262","3306008","TRÊS RIOS","20"
"3263","3306107","VALENÇA","20"
"3264","3306156","VARRE-SAI","20"
"3265","3306206","VASSOURAS","20"
"3266","3306305","VOLTA REDONDA","20"
"3267","3500105","ADAMANTINA","21"
"3268","3500204","ADOLFO","21"
"3269","3500303","AGUAÍ","21"
"3270","3500402","ÁGUAS DA PRATA","21"
"3271","3500501","ÁGUAS DE LINDÓIA","21"
"3272","3500550","ÁGUAS DE SANTA BÁRBARA","21"
"3273","3500600","ÁGUAS DE SÃO PEDRO","21"
"3274","3500709","AGUDOS","21"
"3275","3500758","ALAMBARI","21"
"3276","3500808","ALFREDO MARCONDES","21"
"3277","3500907","ALTAIR","21"
"3278","3501004","ALTINÓPOLIS","21"
"3279","3501103","ALTO ALEGRE","21"
"3280","3501152","ALUMÍNIO","21"
"3281","3501202","ÁLVARES FLORENCE","21"
"3282","3501301","ÁLVARES MACHADO","21"
"3283","3501400","ÁLVARO DE CARVALHO","21"
"3284","3501509","ALVINLÂNDIA","21"
"3285","3501608","AMERICANA","21"
"3286","3501707","AMÉRICO BRASILIENSE","21"
"3287","3501806","AMÉRICO DE CAMPOS","21"
"3288","3501905","AMPARO","21"
"3289","3502002","ANALÂNDIA","21"
"3290","3502101","ANDRADINA","21"
"3291","3502200","ANGATUBA","21"
"3292","3502309","ANHEMBI","21"
"3293","3502408","ANHUMAS","21"
"3294","3502507","APARECIDA","21"
"3295","3502606","APARECIDA D'OESTE","21"
"3296","3502705","APIAÍ","21"
"3297","3502754","ARAÇARIGUAMA","21"
"3298","3502804","ARAÇATUBA","21"
"3299","3502903","ARAÇOIABA DA SERRA","21"
"3300","3503000","ARAMINA","21"
"3301","3503109","ARANDU","21"
"3302","3503158","ARAPEÍ","21"
"3303","3503208","ARARAQUARA","21"
"3304","3503307","ARARAS","21"
"3305","3503356","ARCO-ÍRIS","21"
"3306","3503406","AREALVA","21"
"3307","3503505","AREIAS","21"
"3308","3503604","AREIÓPOLIS","21"
"3309","3503703","ARIRANHA","21"
"3310","3503802","ARTUR NOGUEIRA","21"
"3311","3503901","ARUJÁ","21"
"3312","3503950","ASPÁSIA","21"
"3313","3504008","ASSIS","21"
"3314","3504107","ATIBAIA","21"
"3315","3504206","AURIFLAMA","21"
"3316","3504305","AVAÍ","21"
"3317","3504404","AVANHANDAVA","21"
"3318","3504503","AVARÉ","21"
"3319","3504602","BADY BASSITT","21"
"3320","3504701","BALBINOS","21"
"3321","3504800","BÁLSAMO","21"
"3322","3504909","BANANAL","21"
"3323","3505005","BARÃO DE ANTONINA","21"
"3324","3505104","BARBOSA","21"
"3325","3505203","BARIRI","21"
"3326","3505302","BARRA BONITA","21"
"3327","3505351","BARRA DO CHAPÉU","21"
"3328","3505401","BARRA DO TURVO","21"
"3329","3505500","BARRETOS","21"
"3330","3505609","BARRINHA","21"
"3331","3505708","BARUERI","21"
"3332","3505807","BASTOS","21"
"3333","3505906","BATATAIS","21"
"3334","3506003","BAURU","21"
"3335","3506102","BEBEDOURO","21"
"3336","3506201","BENTO DE ABREU","21"
"3337","3506300","BERNARDINO DE CAMPOS","21"
"3338","3506359","BERTIOGA","21"
"3339","3506409","BILAC","21"
"3340","3506508","BIRIGUI","21"
"3341","3506607","BIRITIBA-MIRIM","21"
"3342","3506706","BOA ESPERANÇA DO SUL","21"
"3343","3506805","BOCAINA","21"
"3344","3506904","BOFETE","21"
"3345","3507001","BOITUVA","21"
"3346","3507100","BOM JESUS DOS PERDÕES","21"
"3347","3507159","BOM SUCESSO DE ITARARÉ","21"
"3348","3507209","BORÁ","21"
"3349","3507308","BORACÉIA","21"
"3350","3507407","BORBOREMA","21"
"3351","3507456","BOREBI","21"
"3352","3507506","BOTUCATU","21"
"3353","3507605","BRAGANÇA PAULISTA","21"
"3354","3507704","BRAÚNA","21"
"3355","3507753","BREJO ALEGRE","21"
"3356","3507803","BRODOWSKI","21"
"3357","3507902","BROTAS","21"
"3358","3508009","BURI","21"
"3359","3508108","BURITAMA","21"
"3360","3508207","BURITIZAL","21"
"3361","3508306","CABRÁLIA PAULISTA","21"
"3362","3508405","CABREÚVA","21"
"3363","3508504","CAÇAPAVA","21"
"3364","3508603","CACHOEIRA PAULISTA","21"
"3365","3508702","CACONDE","21"
"3366","3508801","CAFELÂNDIA","21"
"3367","3508900","CAIABU","21"
"3368","3509007","CAIEIRAS","21"
"3369","3509106","CAIUÁ","21"
"3370","3509205","CAJAMAR","21"
"3371","3509254","CAJATI","21"
"3372","3509304","CAJOBI","21"
"3373","3509403","CAJURU","21"
"3374","3509452","CAMPINA DO MONTE ALEGRE","21"
"3375","3509502","CAMPINAS","21"
"3376","3509601","CAMPO LIMPO PAULISTA","21"
"3377","3509700","CAMPOS DO JORDÃO","21"
"3378","3509809","CAMPOS NOVOS PAULISTA","21"
"3379","3509908","CANANÉIA","21"
"3380","3509957","CANAS","21"
"3381","3510005","CÂNDIDO MOTA","21"
"3382","3510104","CÂNDIDO RODRIGUES","21"
"3383","3510153","CANITAR","21"
"3384","3510203","CAPÃO BONITO","21"
"3385","3510302","CAPELA DO ALTO","21"
"3386","3510401","CAPIVARI","21"
"3387","3510500","CARAGUATATUBA","21"
"3388","3510609","CARAPICUÍBA","21"
"3389","3510708","CARDOSO","21"
"3390","3510807","CASA BRANCA","21"
"3391","3510906","CÁSSIA DOS COQUEIROS","21"
"3392","3511003","CASTILHO","21"
"3393","3511102","CATANDUVA","21"
"3394","3511201","CATIGUÁ","21"
"3395","3511300","CEDRAL","21"
"3396","3511409","CERQUEIRA CÉSAR","21"
"3397","3511508","CERQUILHO","21"
"3398","3511607","CESÁRIO LANGE","21"
"3399","3511706","CHARQUEADA","21"
"3400","3511904","CLEMENTINA","21"
"3401","3512001","COLINA","21"
"3402","3512100","COLÔMBIA","21"
"3403","3512209","CONCHAL","21"
"3404","3512308","CONCHAS","21"
"3405","3512407","CORDEIRÓPOLIS","21"
"3406","3512506","COROADOS","21"
"3407","3512605","CORONEL MACEDO","21"
"3408","3512704","CORUMBATAÍ","21"
"3409","3512803","COSMÓPOLIS","21"
"3410","3512902","COSMORAMA","21"
"3411","3513009","COTIA","21"
"3412","3513108","CRAVINHOS","21"
"3413","3513207","CRISTAIS PAULISTA","21"
"3414","3513306","CRUZÁLIA","21"
"3415","3513405","CRUZEIRO","21"
"3416","3513504","CUBATÃO","21"
"3417","3513603","CUNHA","21"
"3418","3513702","DESCALVADO","21"
"3419","3513801","DIADEMA","21"
"3420","3513850","DIRCE REIS","21"
"3421","3513900","DIVINOLÂNDIA","21"
"3422","3514007","DOBRADA","21"
"3423","3514106","DOIS CÓRREGOS","21"
"3424","3514205","DOLCINÓPOLIS","21"
"3425","3514304","DOURADO","21"
"3426","3514403","DRACENA","21"
"3427","3514502","DUARTINA","21"
"3428","3514601","DUMONT","21"
"3429","3514700","ECHAPORÃ","21"
"3430","3514809","ELDORADO","21"
"3431","3514908","ELIAS FAUSTO","21"
"3432","3514924","ELISIÁRIO","21"
"3433","3514957","EMBAÚBA","21"
"3434","3515004","EMBU","21"
"3435","3515103","EMBU-GUAÇU","21"
"3436","3515129","EMILIANÓPOLIS","21"
"3437","3515152","ENGENHEIRO COELHO","21"
"3438","3515186","ESPÍRITO SANTO DO PINHAL","21"
"3439","3515194","ESPÍRITO SANTO DO TURVO","21"
"3440","3515202","ESTRELA D'OESTE","21"
"3441","3515301","ESTRELA DO NORTE","21"
"3442","3515350","EUCLIDES DA CUNHA PAULISTA","21"
"3443","3515400","FARTURA","21"
"3444","3515509","FERNANDÓPOLIS","21"
"3445","3515608","FERNANDO PRESTES","21"
"3446","3515657","FERNÃO","21"
"3447","3515707","FERRAZ DE VASCONCELOS","21"
"3448","3515806","FLORA RICA","21"
"3449","3515905","FLOREAL","21"
"3450","3516002","FLÓRIDA PAULISTA","21"
"3451","3516101","FLORÍNIA","21"
"3452","3516200","FRANCA","21"
"3453","3516309","FRANCISCO MORATO","21"
"3454","3516408","FRANCO DA ROCHA","21"
"3455","3516507","GABRIEL MONTEIRO","21"
"3456","3516606","GÁLIA","21"
"3457","3516705","GARÇA","21"
"3458","3516804","GASTÃO VIDIGAL","21"
"3459","3516853","GAVIÃO PEIXOTO","21"
"3460","3516903","GENERAL SALGADO","21"
"3461","3517000","GETULINA","21"
"3462","3517109","GLICÉRIO","21"
"3463","3517208","GUAIÇARA","21"
"3464","3517307","GUAIMBÊ","21"
"3465","3517406","GUAÍRA","21"
"3466","3517505","GUAPIAÇU","21"
"3467","3517604","GUAPIARA","21"
"3468","3517703","GUARÁ","21"
"3469","3517802","GUARAÇAÍ","21"
"3470","3517901","GUARACI","21"
"3471","3518008","GUARANI D'OESTE","21"
"3472","3518107","GUARANTÃ","21"
"3473","3518206","GUARARAPES","21"
"3474","3518305","GUARAREMA","21"
"3475","3518404","GUARATINGUETÁ","21"
"3476","3518503","GUAREÍ","21"
"3477","3518602","GUARIBA","21"
"3478","3518701","GUARUJÁ","21"
"3479","3518800","GUARULHOS","21"
"3480","3518859","GUATAPARÁ","21"
"3481","3518909","GUZOLÂNDIA","21"
"3482","3519006","HERCULÂNDIA","21"
"3483","3519055","HOLAMBRA","21"
"3484","3519071","HORTOLÂNDIA","21"
"3485","3519105","IACANGA","21"
"3486","3519204","IACRI","21"
"3487","3519253","IARAS","21"
"3488","3519303","IBATÉ","21"
"3489","3519402","IBIRÁ","21"
"3490","3519501","IBIRAREMA","21"
"3491","3519600","IBITINGA","21"
"3492","3519709","IBIÚNA","21"
"3493","3519808","ICÉM","21"
"3494","3519907","IEPÊ","21"
